timestamp,content,comments,retweets,likes,analytics,tags,tweet_link,tweet_id,Sentimiento
2024-02-02T00:57:05.000Z,"Slowly learning and applying the Pomodoro Technique and obviously, I'm enjoying the Notion app. This template is also a gem! Still working on customizing it to my needs. #notionapp #buhayfreelancer #workfromhomemom",1,0,1,153,"['#notionapp', '#buhayfreelancer', '#workfromhomemom']",https://x.com/iampomski/status/1753220963288993896,tweet_id:1753220963288993896,positivo
2023-09-24T12:58:08.000Z,Using Notion to Zoom In and Out  #notion #notiontips #notionapp #notiontutorial,1,0,1,416,"['#notion', '#notiontips', '#notionapp', '#notiontutorial']",https://x.com/cartersurach/status/1705929608988668230,tweet_id:1705929608988668230,neutral
2023-02-02T17:22:05.000Z,"Check out the Notion Life Tracker
Template updated for 2023. Full walkthrough tutorial on my YouTube channel and the link to the template in link in bio#notionapp #notiontemplate #notiontour #notionpartner #notionsetup #notiontwt #Notion",0,0,2,455,"['#notionapp', '#notiontemplate', '#notiontour', '#notionpartner', '#notionsetup', '#notiontwt', '#Notion']",https://x.com/jennaredfield/status/1621197275807588355,tweet_id:1621197275807588355,positivo
2024-02-26T10:15:48.000Z," GIVEAWAY  Notion Freelance OS Notion Freelance OS is an all-in-one toolkit you need to manage your projects, clients, or finances. Like & Comment #notion #notiontemplate #freelance #freelancer #freelancing ",2,0,4,406,"['#notion', '#notiontemplate', '#freelance', '#freelancer', '#freelancing', '', '', '', '']",https://x.com/heyismail_co/status/1762058877695139970,tweet_id:1762058877695139970,neutral
2023-06-23T05:33:50.000Z,"Here’s how to change the way you open pages in Notion 

Personally The side peek is my favorite #notiontutorial  #notiontips #fypシ #notionapp #notion",0,3,29,3.1K,"['#notiontutorial', '#notiontips', '#fypシ', '#notionapp', '#notion']",https://x.com/NotionEngineerK/status/1672115728994926592,tweet_id:1672115728994926592,positivo
2024-02-07T09:31:00.000Z,"Notion Second Brain  1.O Now For Free  It's FREE  

1. Like 
2. Comment ""SecondBrain""
3. Follow me #ConSantanderConecto #secondbrain #foryou #explore #free #notion #notionapp #notiontemplate",1,2,5,633,"['#ConSantanderConecto', '#secondbrain', '#foryou', '#explore', '#free', '#notion', '#notionapp', '#notiontemplate']",https://x.com/heyismail_co/status/1755162234995589244,tweet_id:1755162234995589244,positivo
2023-05-19T13:52:46.000Z, From messy scribbles to structured success! #Notion #notiontemplate #notionapp #productivity #writing #notionapp,1,2,10,741,"['#Notion', '#notiontemplate', '#notionapp', '#productivity', '#writing', '#notionapp']",https://x.com/NotionEngineerK/status/1659557714316386305,tweet_id:1659557714316386305,positivo
2023-09-16T14:04:25.000Z,The Truth About Over-Engineering Your Notion Setup: Why Less is More  #notion #notiontips #notionapp #notiontutorial,1,0,3,521,"['#notion', '#notiontips', '#notionapp', '#notiontutorial']",https://x.com/cartersurach/status/1703047188559888753,tweet_id:1703047188559888753,positivo
2023-12-12T11:02:04.000Z," Ultimate Brain Giveaway"" Grab your copy of Notion Ultimate Brain, Worth $49!

It's FREE for the next 24 hours!#notiontemplates #notion #notionapp #secondbrain #templateforbusiness #templates #notiontemplate #para #gtd",0,0,0,213,"['#notiontemplates', '#notion', '#notionapp', '#secondbrain', '#templateforbusiness', '#templates', '#notiontemplate', '#para', '#gtd']",https://x.com/heyismail_co/status/1734529044664697130,tweet_id:1734529044664697130,positivo
2024-01-17T17:16:50.000Z,Guess what?  has officially launched their Calendar App (available for Mobile//Desktop) I got to try it out and filmed my experience and what I use it for here! https://youtu.be/GbkbW0WOnek #notion #notiontwt #notioncalendar #notionapp #notiontemplate,0,0,1,256,"['#notion', '#notiontwt', '#notioncalendar', '#notionapp', '#notiontemplate']",https://x.com/jennaredfield/status/1747669320472182855,tweet_id:1747669320472182855,positivo
2023-04-13T17:10:47.000Z,5 Websites to Find the best  Widgets! #Notion #notiontwt #notionwidgets #notionapp,1,6,31,2.3K,"['#Notion', '#notiontwt', '#notionwidgets', '#notionapp']",https://x.com/NotionEngineerK/status/1646561581436633096,tweet_id:1646561581436633096,positivo
2023-12-04T13:21:58.000Z,"AgencyOS In Notion
manage your business on one tool #tiktok #youtuber #business #ceo #agency #notion #notionapp #notiontemplate",0,1,1,146,"['#tiktok', '#youtuber', '#business', '#ceo', '#agency', '#notion', '#notionapp', '#notiontemplate']",https://x.com/heyismail_co/status/1731665146471166243,tweet_id:1731665146471166243,neutral
2023-03-03T03:17:02.000Z,"  NEW video on my channel ""#Notion Icons or #emojis?! #notionapp #notiontips #notiontemplate #blackgirltiktok #blackwomenintech""

Let me know what you think Watch, learn, like, subscribe + share  - link in bio!

Thank you ! xo#notiontwt",0,0,1,331,"['#Notion', '#emojis', '#notionapp', '#notiontips', '#notiontemplate', '#blackgirltiktok', '#blackwomenintech', '#notiontwt']",https://x.com/thenotionbar/status/1631493858583367682,tweet_id:1631493858583367682,positivo
2023-11-06T17:35:58.000Z,Decided to get back into language learning. Made myself a Notion to stay on track this time! #notion #notiontemplates #notiontemplate #notionhq #notionapp #notionlayout #notionhack #notiontips #notiontemplateidea #LanguageLearning #japanese,0,0,3,191,"['#notion', '#notiontemplates', '#notiontemplate', '#notionhq', '#notionapp', '#notionlayout', '#notionhack', '#notiontips', '#notiontemplateidea', '#LanguageLearning', '#japanese']",https://x.com/ArtofTagi/status/1721582206261543310,tweet_id:1721582206261543310,neutral
2024-07-22T22:42:47.000Z,"Notion is literally my Second Brain!  What ways do you like to keep track of your to do list? If you are ready to RISE to your full potential, follow for a special announcement coming soon! #notion #timemanagement #notionapp #productivity #phd #phdlife #forbeginners",0,1,2,150,"['#notion', '#timemanagement', '#notionapp', '#productivity', '#phd', '#phdlife', '#forbeginners']",https://x.com/GuardianMonae32/status/1815517878961189046,tweet_id:1815517878961189046,positivo
2023-05-11T07:49:14.000Z,"Ready to take your Notion skills to the next level?

Check out these 5 amazing YouTube channels for all the tips and tricks you need!#Notion #ProductivityHacks #YouTubeLearning #notionapp #notionfyp #notiontutorial #Notion",1,2,3,438,"['#Notion', '#ProductivityHacks', '#YouTubeLearning', '#notionapp', '#notionfyp', '#notiontutorial', '#Notion']",https://x.com/NotionEngineerK/status/1656567125790605312,tweet_id:1656567125790605312,positivo
2023-11-14T21:27:51.000Z,"Get organized with GTD Dashboard in Notion for free

 #notion #notiontemplate #productivity #notionapp #gtd",1,0,1,169,"['#notion', '#notiontemplate', '#productivity', '#notionapp', '#gtd']",https://x.com/heyismail_co/status/1724539666525753345,tweet_id:1724539666525753345,positivo
2023-12-14T10:14:32.000Z," YouTuber OS Notion Template

it's completely Free  

Get Your Free Copy: http://heyismail.gumroad.com #notiontemplate #templates #templateforbusiness #secondbrain #notion #notionapp #youtube #tiktok #planner #youtuber #socialmedia ",0,0,1,208,"['#notiontemplate', '#templates', '#templateforbusiness', '#secondbrain', '#notion', '#notionapp', '#youtube', '#tiktok', '#planner', '#youtuber', '#socialmedia', '', '']",https://x.com/heyismail_co/status/1735241855271362656,tweet_id:1735241855271362656,positivo
2023-12-03T11:19:11.000Z,200 QR is live on Notion Plates!#buildinginpublic #buildinpublic #digitalcreator #notion #notionapp #notioncreator #notiontemplate #notiontemplates #notiontwt #producthunt #productivity #project #template #templates #notionplates #qr #qrcode #ai #art https://notionplates.com/notion-templates/200-qr…,0,1,2,104,"['#buildinginpublic', '#buildinpublic', '#digitalcreator', '#notion', '#notionapp', '#notioncreator', '#notiontemplate', '#notiontemplates', '#notiontwt', '#producthunt', '#productivity', '#project', '#template', '#templates', '#notionplates', '#qr', '#qrcode', '#ai', '#art']",https://x.com/ahmetmertugrul/status/1731271858408817106,tweet_id:1731271858408817106,positivo
2023-12-03T11:15:11.000Z,The new theme of my store. How is it?#buildinginpublic #buildinpublic #digitalcreator  #notion #notionapp #notioncreator #notiontemplate #notiontemplates #notiontwt #product #producthunt #productivity #project #template #templates #lemonsqueezy #themehttps://ahmetmertugrul.lemonsqueezy.com,0,1,2,133,"['#buildinginpublic', '#buildinpublic', '#digitalcreator', '#notion', '#notionapp', '#notioncreator', '#notiontemplate', '#notiontemplates', '#notiontwt', '#product', '#producthunt', '#productivity', '#project', '#template', '#templates', '#lemonsqueezy', '#theme']",https://x.com/ahmetmertugrul/status/1731270852723745101,tweet_id:1731270852723745101,positivo
2023-06-08T16:29:13.000Z,"Does music help boost your productivity and performance?

If so then here’s how you can embed your Spotify playlist right into  !!#notion #notionapp #notionhq #notiontemplate #notiontips #notionproductivity #notionhacks #music #spotify #notiontwt",1,0,1,264,"['#notion', '#notionapp', '#notionhq', '#notiontemplate', '#notiontips', '#notionproductivity', '#notionhacks', '#music', '#spotify', '#notiontwt']",https://x.com/NotionEngineerK/status/1666844843945893888,tweet_id:1666844843945893888,positivo
2024-01-18T22:31:08.000Z,Emergency Kit Checklist | Notion Template | FREE#buildinginpublic #buildinpublic #digitalcreator #notion #notionapp #notioncreator #notiontemplate #notiontemplates #notiontwt #producthunt #productivity #project #template #templates #buymeacoffee #free https://buymeacoffee.com/ahmetmertugrul/extras…,0,0,1,209,"['#buildinginpublic', '#buildinpublic', '#digitalcreator', '#notion', '#notionapp', '#notioncreator', '#notiontemplate', '#notiontemplates', '#notiontwt', '#producthunt', '#productivity', '#project', '#template', '#templates', '#buymeacoffee', '#free']",https://x.com/ahmetmertugrul/status/1748110802010120513,tweet_id:1748110802010120513,positivo
2023-12-03T11:17:14.000Z,Notion Template Checklist is live on Notion Plates!#buildinginpublic #buildinpublic #digitalcreator #notion #notionapp #notioncreator #notiontemplate #notiontemplates #notiontwt #producthunt #productivity #project #template #templates #notionplateshttps://notionplates.com/notion-templates/notion-template-checklist…,0,1,2,132,"['#buildinginpublic', '#buildinpublic', '#digitalcreator', '#notion', '#notionapp', '#notioncreator', '#notiontemplate', '#notiontemplates', '#notiontwt', '#producthunt', '#productivity', '#project', '#template', '#templates', '#notionplates']",https://x.com/ahmetmertugrul/status/1731271368421855491,tweet_id:1731271368421855491,positivo
2023-10-22T11:48:06.000Z,"Set up your Elcovia username for quick discovery and brand recognition. Short, shareable, and memorable links await you! #notion #notiontwt #notionapp #elcovia",1,0,0,171,"['#notion', '#notiontwt', '#notionapp', '#elcovia']",https://x.com/elcovia_notion/status/1716058846584508608,tweet_id:1716058846584508608,positivo
2024-02-02T19:53:52.000Z, Use My Simple Finance Tracker in notion for free http://heyismail.gumroad.com #foryou #explore #free #notion #notionapp #finance,0,0,2,138,"['#foryou', '#explore', '#free', '#notion', '#notionapp', '#finance']",https://x.com/heyismail_co/status/1753507043158183990,tweet_id:1753507043158183990,positivo
2023-02-07T19:07:37.000Z,"Best YouTube channels to learn Notion! Part 2!

1. 2. Productive Dude
3. Follow  for more insightful Notion tips and tricks!#notion #notionapp #williamnutt #productivedude #peterakkies",2,1,3,248,"['#notion', '#notionapp', '#williamnutt', '#productivedude', '#peterakkies']",https://x.com/makemynotion/status/1623035772159856656,tweet_id:1623035772159856656,positivo
2023-12-24T11:29:48.000Z,"Finance Tracker in Notion 

Manage your income and expenses and subscription in one place and he make you you Financial life better 

You get you free Copy  http://heyismail.gumroad.com #foryou #explore",0,0,6,228,"['#foryou', '#explore', '', '', '']",https://x.com/heyismail_co/status/1738884678768013704,tweet_id:1738884678768013704,positivo
2023-04-07T17:31:40.000Z,"Taking some time to do my quarterly reflection , and although I didn’t stick to a lot of my goals for the first part of the year, I do have some wins to be proud of  excited to see what comes for Q2 #notionapp",0,0,3,350,['#notionapp'],https://x.com/tayaudri_social/status/1644392511144591371,tweet_id:1644392511144591371,positivo
2023-04-05T13:10:44.000Z,"Sígueme para descubrir más tutoriales de  . Perdón por el pésimo sonido, es que traté de grabarlo en el editor directamente pero veo que la calidad no es la mejor.#productividad #notion #notionapp #notiontemplate #estudios #estudiar",0,0,0,81,"['#productividad', '#notion', '#notionapp', '#notiontemplate', '#estudios', '#estudiar']",https://x.com/readators/status/1643602070639894529,tweet_id:1643602070639894529,neutral
2024-04-14T07:19:39.000Z,"Never lose an idea again! Get organized & inspired with The Ideation Board & Library for Graphic Designers.

Try it Free!  https://nomadifypro.gumroad.com/l/ideationboardandlibraryforgraphicdesigner?layout=profile…#notion #notionapp #productivity #organization #workflow #freelancedesign #notionfordesigners #notiontemplate #notionhq",0,0,0,48,"['#notion', '#notionapp', '#productivity', '#organization', '#workflow', '#freelancedesign', '#notionfordesigners', '#notiontemplate', '#notionhq']",https://x.com/nomadifypro/status/1779409165485777117,tweet_id:1779409165485777117,positivo
2023-02-14T10:39:51.000Z," Best YouTube channels for productivity!

1. 2. 3. #notion #notionapp #ValentinesDay #productivity",1,2,6,1.5K,"['#notion', '#notionapp', '#ValentinesDay', '#productivity']",https://x.com/makemynotion/status/1625444705130500100,tweet_id:1625444705130500100,positivo
2024-02-01T16:07:43.000Z,notion template for freelancers for free : http://heyismail.gumroad.com #template #freelance #freelancing #notionapp #notion #free #explore #foryou,0,0,0,205,"['#template', '#freelance', '#freelancing', '#notionapp', '#notion', '#free', '#explore', '#foryou']",https://x.com/heyismail_co/status/1753087745000444028,tweet_id:1753087745000444028,positivo
2024-03-26T12:00:03.000Z,"What's ONE thing you can accomplish TODAY to move you closer to your goals?  

Let us know in the comments!  #notion #notionapp #notiontemplates #notionhq #freenotiontemplates #notiontemplateaesthetic",0,0,1,61,"['#notion', '#notionapp', '#notiontemplates', '#notionhq', '#freenotiontemplates', '#notiontemplateaesthetic']",https://x.com/nomadifypro/status/1772594360753758536,tweet_id:1772594360753758536,neutral
2023-03-14T14:43:46.000Z,My interview with  is live on YouTube and on the Optimization Toolbox podcast! You can watch or listen to it here https://podcast.jennaredfield.com #notion #notionapp #notion #notiontwt ,0,1,4,4.4K,"['#notion', '#notionapp', '#notion', '#notiontwt']",https://x.com/jennaredfield/status/1635652949962530821,tweet_id:1635652949962530821,positivo
2024-04-03T16:28:04.000Z,"This is my first time using ""Notion."" It takes a bit of getting used to. #notionapp #macos #Windows",0,1,0,109,"['#notionapp', '#macos', '#Windows']",https://x.com/msdesign1999/status/1775560914441478194,tweet_id:1775560914441478194,positivo
2023-02-02T13:28:53.000Z,"Best YouTube channels to learn Notion!

1. @BetterCreating1 
2.  
3.  

Follow  for more Notion tips! If you enjoyed the video, I'd love a like, comment or save!#notion #notionapp #notioncreative #bettercreating #redgregory ",0,5,22,1.6K,"['#notion', '#notionapp', '#notioncreative', '#bettercreating', '#redgregory', '']",https://x.com/makemynotion/status/1621138587315220483,tweet_id:1621138587315220483,positivo
2023-03-07T21:58:11.000Z,"This is how I track my progress and expertise on  for each section while studying. Whenever it's time to review, I can filter it down to questions I had trouble with, or to sections where I haven’t mastered yet. #Notion #Notiontemplate #Notionapp",0,0,0,63,"['#Notion', '#Notiontemplate', '#Notionapp']",https://x.com/Amados_Emporium/status/1633225557042405378,tweet_id:1633225557042405378,negativo
2023-07-27T10:47:31.000Z,how to add countdown widget#notion #notiontutorial #notionapp #aesthetic,0,0,1,247,"['#notion', '#notiontutorial', '#notionapp', '#aesthetic']",https://x.com/notionfore/status/1684515856435617793,tweet_id:1684515856435617793,neutral
2024-01-18T22:35:16.000Z,30 QR | Notion Template | FREE#buildinginpublic #buildinpublic #digitalcreator #notion #notionapp #notioncreator #notiontemplate #notiontemplates #notiontwt #producthunt #productivity #project #template #templates #buymeacoffee #free #qr #qrcode #ai https://buymeacoffee.com/ahmetmertugrul/extras…,1,1,2,248,"['#buildinginpublic', '#buildinpublic', '#digitalcreator', '#notion', '#notionapp', '#notioncreator', '#notiontemplate', '#notiontemplates', '#notiontwt', '#producthunt', '#productivity', '#project', '#template', '#templates', '#buymeacoffee', '#free', '#qr', '#qrcode', '#ai']",https://x.com/ahmetmertugrul/status/1748111844831527109,tweet_id:1748111844831527109,positivo
2023-07-27T14:42:22.000Z,How to simplify your Notion pages?#notionapp#notiontemplate#notiontips#notionhq#notionsetup#notionhacks#notiontutorial#notionai,0,0,0,219,"['#notionapp', '#notiontemplate', '#notiontips', '#notionhq', '#notionsetup', '#notionhacks', '#notiontutorial', '#notionai', '', '', '', '', '', '', '', '', '']",https://x.com/notionfore/status/1684574958587105285,tweet_id:1684574958587105285,neutral
2023-08-01T10:36:16.000Z,What addons or resources do you use in Notion?#notionapp#notiontemplate#notiontips#notionhq#notionsetup#notionhacks#notiontutorial#studentplanner,0,0,1,190,"['#notionapp', '#notiontemplate', '#notiontips', '#notionhq', '#notionsetup', '#notionhacks', '#notiontutorial', '#studentplanner', '', '', '', '', '', '', '', '']",https://x.com/notionfore/status/1686324963463311360,tweet_id:1686324963463311360,neutral
2023-03-02T17:36:44.000Z,"  NEW video on my channel ""What a year!  #notion #notionapp #millennial #genz #founder #fyp""

Let me know what you think Watch, learn, like, subscribe + share  - link in bio!

Thank you ! xo#notiontwt",0,0,1,235,"['#notion', '#notionapp', '#millennial', '#genz', '#founder', '#fyp', '#notiontwt']",https://x.com/thenotionbar/status/1631347824041287705,tweet_id:1631347824041287705,positivo
2023-03-03T22:15:36.000Z,"  NEW video on my channel ""2021 content ready with ! #notion #notionapp #notiontemplate #contentcreator #smallbusinessadvice #w""

Let me know what you think Watch, learn, like, subscribe + share  - link in bio!

Thank you ! xo#notiontwt",0,0,1,324,"['#notion', '#notionapp', '#notiontemplate', '#contentcreator', '#smallbusinessadvice', '#w', '#notiontwt']",https://x.com/thenotionbar/status/1631780388845527041,tweet_id:1631780388845527041,positivo
2023-03-03T05:17:12.000Z,"  NEW video on my channel ""What’s going on in my business??? #notion #notionapp #notionconsultant #blackwomenintech""

Let me know what you think Watch, learn, like, subscribe + share  - link in bio!

Thank you ! xo#notiontwt",0,0,1,386,"['#notion', '#notionapp', '#notionconsultant', '#blackwomenintech', '#notiontwt']",https://x.com/thenotionbar/status/1631524102073733120,tweet_id:1631524102073733120,positivo
2023-11-01T16:08:28.000Z,"Notion offers a unique way to organize and manage projects, tasks, and customer data.

In this post, we’ll explore how 3 ways businesses can use the Notion CRM template to improve their customer interactions and sales process.#Notion #business #agency #businesscrm #notionapp",0,0,0,117,"['#Notion', '#business', '#agency', '#businesscrm', '#notionapp']",https://x.com/NotionEngineerK/status/1719748249110585752,tweet_id:1719748249110585752,positivo
2023-02-07T21:55:31.000Z,Attention all notion users.  Join the waitlist! #jawspeaksdigital #contentcreatortips #notionapp #Aitools #onlinetools https://instagr.am/reel/CoYE3uAAU3Y/…,0,0,0,21,"['#jawspeaksdigital', '#contentcreatortips', '#notionapp', '#Aitools', '#onlinetools']",https://x.com/JAWspeaks/status/1623078027725774851,tweet_id:1623078027725774851,neutral
2023-03-02T15:35:22.000Z,"  NEW video on my channel ""challenge accepted! #wine universe built in ! #notion #notionhacks #notiontemplate #notionapp #fyp""

Let me know what you think Watch, learn, like, subscribe + share  - link in bio!

Thank you ! xo#notiontwt",0,0,2,360,"['#wine', '#notion', '#notionhacks', '#notiontemplate', '#notionapp', '#fyp', '#notiontwt']",https://x.com/thenotionbar/status/1631317281056649217,tweet_id:1631317281056649217,positivo
2023-01-31T18:10:17.000Z,"Try these Notion tools for improved productivity and presentation:

1. 2. 3. Follor me for more Notion tips! #notestagram #notion #notionapp #notioncreative #organization #planner #productivityhabits #productivityhack",3,8,16,2.4K,"['#notestagram', '#notion', '#notionapp', '#notioncreative', '#organization', '#planner', '#productivityhabits', '#productivityhack']",https://x.com/makemynotion/status/1620484631463333888,tweet_id:1620484631463333888,positivo
2023-08-06T10:18:18.000Z,"Plan your content calendar in Notion.

An overview of all your social media account in one beautiful dashboard.

Keep an archive of your published content, and an overview of your upcoming content.#notion #notionapp #notiontemplate #productivity #productivitytools",0,0,1,67,"['#notion', '#notionapp', '#notiontemplate', '#productivity', '#productivitytools']",https://x.com/notionfore/status/1688132383374180352,tweet_id:1688132383374180352,positivo
2023-10-20T17:18:25.000Z,Tachar y tachar tareas y no terminar nunca… ¡Se multiplican!   #listadetareas #notionapp,1,1,14,2.4K,"['#listadetareas', '#notionapp']",https://x.com/isapovea/status/1715417196451467394,tweet_id:1715417196451467394,neutral
2023-02-22T22:09:18.000Z,Shit is getting real… AI in #NotionApp ,1,0,0,198,['#NotionApp'],https://x.com/ChrisVanOliver/status/1628517311983280129,tweet_id:1628517311983280129,negativo
2024-07-11T19:27:33.000Z,Notion: La app todo en uno que revoluciona la productividad. #Productividad #Organización#NotionApp #Productividad #Organización #HerramientasDigitales #Eficiencia #Tecnología #Apps #Innovación,0,0,0,25,"['#Productividad', '#Organización', '#NotionApp', '#Productividad', '#Organización', '#HerramientasDigitales', '#Eficiencia', '#Tecnología', '#Apps', '#Innovación']",https://x.com/honixyasser/status/1811482477636014231,tweet_id:1811482477636014231,neutral
2023-04-22T03:12:26.000Z,"Streamlining my process for the win  
What are you doing to streamline your process lately? #branding #designstudio #graphicdesign #strategy #notionapp",0,0,2,464,"['#branding', '#designstudio', '#graphicdesign', '#strategy', '#notionapp']",https://x.com/sarahgwan/status/1649612094784909314,tweet_id:1649612094784909314,positivo
2024-12-06T17:00:01.000Z,Special Offer! Bundle!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #wallpapers #poster #posterdesign #posters,0,0,3,68,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#wallpapers', '#poster', '#posterdesign', '#posters']",https://x.com/julio_trois/status/1865078754998960181,tweet_id:1865078754998960181,positivo
2024-12-06T16:00:02.000Z,"How to Add Transparent Icons on Notion

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,0,0,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1865063658654458240,tweet_id:1865063658654458240,positivo
2024-12-06T16:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,29,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1865063652677538063,tweet_id:1865063652677538063,positivo
2024-12-06T15:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,30,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1865048553711899074,tweet_id:1865048553711899074,positivo
2024-12-06T14:00:02.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,3,27,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1865033459418436083,tweet_id:1865033459418436083,positivo
2024-12-05T18:00:01.000Z, NordLocker - Promo Black Fridayhttps://go.nordlocker.net/SH6Sj#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,39,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1864731465667276868,tweet_id:1864731465667276868,negativo
2024-12-05T16:00:01.000Z,"How to Put Comments on a Notion Page for Visitors

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,0,1,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1864701268800782390,tweet_id:1864701268800782390,positivo
2024-12-05T16:00:00.000Z,Meet my Wallpapers Collection inspired by https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers,0,0,4,80,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers']",https://x.com/julio_trois/status/1864701263491027465,tweet_id:1864701263491027465,neutral
2024-12-05T15:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,3,24,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1864686164193468821,tweet_id:1864686164193468821,positivo
2024-12-05T14:00:03.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,41,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1864671076850258051,tweet_id:1864671076850258051,positivo
2024-12-04T16:00:02.000Z,"How to Add Events in Notion Calendar

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,0,12,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1864338884127014983,tweet_id:1864338884127014983,positivo
2024-12-04T16:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,3,46,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1864338878204707121,tweet_id:1864338878204707121,positivo
2024-12-04T15:00:02.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,37,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1864323786633330811,tweet_id:1864323786633330811,positivo
2024-12-04T14:00:02.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,39,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1864308683963789726,tweet_id:1864308683963789726,positivo
2024-12-04T12:08:32.000Z,"Habits Quest Tracker Template | Notion Marketplace

Explore templates by Loris, browse related content, and visit the Help Center for more assistance.#notiontemplate #notiontemplates #notiontwt #notion #buildwithnotion #notiontemplateideas #notionapp",0,0,0,15,"['#notiontemplate', '#notiontemplates', '#notiontwt', '#notion', '#buildwithnotion', '#notiontemplateideas', '#notionapp']",https://x.com/notiontemplate_/status/1864280624355320087,tweet_id:1864280624355320087,positivo
2024-12-03T18:00:00.000Z, NordPass - Promo Black Fridayhttps://go.nordpass.io/SH6HS#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,41,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1864006688350863599,tweet_id:1864006688350863599,negativo
2024-12-03T16:00:01.000Z,Get to know my custom icon pack for iPhone and iPad!https://juliotrois.com.br#illustration #design #designer #DesignInspiration #notion #notiontwt#notiontemplate #builtwithnotion #notiontemplates #notionapp #IOSIcons#icon #icondesign #Illustrator,1,0,2,76,"['#illustration', '#design', '#designer', '#DesignInspiration', '#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#IOSIcons', '#icon', '#icondesign', '#Illustrator']",https://x.com/julio_trois/status/1863976490821423510,tweet_id:1863976490821423510,neutral
2024-12-03T16:00:00.000Z,"How to Add Special Characters on Notion

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,0,3,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1863976490398048586,tweet_id:1863976490398048586,positivo
